id,cluster
P55978864_rev_001358,37
P55978864_rev_001381,37
P55978864_rev_001413,37
P55978864_rev_001245,37
P55978864_rev_001424,37
P55978864_rev_001156,37
P55978864_rev_001454,37
P55978864_rev_001204,37
P55978864_rev_001169,37
P55978864_rev_001137,37
P55978864_rev_001379,37
P55978864_rev_001077,-1
P55978864_rev_001375,37
P55978864_rev_001103,37
P55978864_rev_001044,5
P55978864_rev_001153,37
P55978864_rev_001360,36
P55978864_rev_001435,37
P55978864_rev_001231,37
P55978864_rev_001438,30
P55978864_rev_001252,5
P55978864_rev_001071,37
P55978864_rev_001420,37
P55978864_rev_001366,37
P55978864_rev_001326,37
P55978864_rev_001139,37
P55978864_rev_001135,37
P55978864_rev_001377,37
P55978864_rev_001436,37
P55978864_rev_001307,-1
P55978864_rev_001154,36
P55978864_rev_001042,37
P55978864_rev_001025,37
P55978864_rev_001367,37
P55978864_rev_001009,36
P55978864_rev_001473,37
P55978864_rev_001432,37
P55978864_rev_001037,37
P55978864_rev_001412,37
P55978864_rev_001047,37
P55978864_rev_001159,37
P55978864_rev_001007,37
P55978864_rev_001063,-1
P55978864_rev_001209,37
P55978864_rev_001295,5
P55978864_rev_001095,37
P55978864_rev_001023,37
P55978864_rev_001329,37
P55978864_rev_001342,37
P55978864_rev_001281,37
P55978864_rev_001488,37
P55978864_rev_001057,37
P55978864_rev_001362,37
P55978864_rev_001126,37
P55978864_rev_001174,37
P55978864_rev_001447,37
P55978864_rev_001327,37
P55978864_rev_001276,37
P55978864_rev_001247,37
P55978864_rev_001339,37
P55978864_rev_001208,37
P55978864_rev_001166,37
P55978864_rev_001131,36
P55978864_rev_001349,36
P55978864_rev_001038,37
P55978864_rev_001094,-1
P55978864_rev_001372,36
P55978864_rev_001065,37
P55978864_rev_001466,37
P55978864_rev_001471,37
P55978864_rev_001469,37
P55978864_rev_001155,37
P55978864_rev_001483,37
P55978864_rev_001222,37
P55978864_rev_001452,37
P55978864_rev_001017,37
P55978864_rev_001026,37
P55978864_rev_001118,37
P55978864_rev_001338,37
P55978864_rev_001333,37
P55978864_rev_001064,36
P55978864_rev_001363,37
P55978864_rev_001427,37
P55978864_rev_001470,37
P55978864_rev_001054,37
P55978864_rev_001352,37
P55978864_rev_001266,37
P55978864_rev_001238,36
P55978864_rev_001402,37
P55978864_rev_001422,36
P55978864_rev_001217,37
P55978864_rev_001080,36
P55978864_rev_001355,30
P55978864_rev_001450,5
P55978864_rev_001365,37
P55978864_rev_001475,37
P55978864_rev_001260,37
P55978864_rev_001472,37
P55978864_rev_001330,37
P55978864_rev_001494,5
P55978864_rev_001059,37
P55978864_rev_001332,37
P55978864_rev_001013,37
P55978864_rev_001391,37
P55978864_rev_001320,37
P55978864_rev_001336,37
P55978864_rev_001053,37
P55978864_rev_001028,37
P55978864_rev_001062,5
P55978864_rev_001334,37
P55978864_rev_001319,37
P55978864_rev_001464,37
P55978864_rev_001001,37
P55978864_rev_001244,37
P55978864_rev_001099,37
P55978864_rev_001318,37
P55978864_rev_001298,37
P55978864_rev_001498,30
P55978864_rev_001446,37
P55978864_rev_001410,37
P55978864_rev_001150,37
P55978864_rev_001400,37
P55978864_rev_001151,30
P55978864_rev_001101,30
P55978864_rev_001162,37
P55978864_rev_001341,37
P55978864_rev_001271,37
P55978864_rev_001251,37
P55978864_rev_001418,37
P55978864_rev_001024,37
P55978864_rev_001485,30
P55978864_rev_001229,37
P55978864_rev_001048,37
P55978864_rev_001393,37
P55978864_rev_001205,37
P55978864_rev_001092,30
P55978864_rev_001104,37
P55978864_rev_001291,37
P55978864_rev_001253,37
P55978864_rev_001299,37
P55978864_rev_001203,37
P55978864_rev_001132,37
P55978864_rev_001383,30
P55978864_rev_001278,37
P55978864_rev_001257,30
P55978864_rev_001168,36
P55978864_rev_001015,37
P55978864_rev_001224,5
P55978864_rev_001010,37
P55978864_rev_001089,37
P55978864_rev_001500,37
P55978864_rev_001100,36
P55978864_rev_001090,37
P55978864_rev_001011,37
P55978864_rev_001179,36
P55978864_rev_001455,36
P55978864_rev_001240,36
P55978864_rev_001487,37
P55978864_rev_001014,-1
P55978864_rev_001012,37
P55978864_rev_001148,37
P55978864_rev_001199,37
P55978864_rev_001305,37
P55978864_rev_001249,37
P55978864_rev_001456,37
P55978864_rev_001458,37
P55978864_rev_001254,36
P55978864_rev_001368,5
P55978864_rev_001105,37
P55978864_rev_001317,36
P55978864_rev_001045,37
P55978864_rev_001293,37
P55978864_rev_001403,36
P55978864_rev_001032,-1
P55978864_rev_001189,37
P55978864_rev_001188,37
P55978864_rev_001258,37
P55978864_rev_001226,37
P55978864_rev_001055,37
P55978864_rev_001419,37
P55978864_rev_001129,5
P55978864_rev_001114,37
P55978864_rev_001460,5
P55978864_rev_001112,37
P55978864_rev_001353,37
P55978864_rev_001261,37
P55978864_rev_001374,37
P55978864_rev_001311,37
P55978864_rev_001115,37
P55978864_rev_001190,30
P55978864_rev_001052,37
P55978864_rev_001304,37
P55978864_rev_001378,37
P55978864_rev_001314,37
P55978864_rev_001034,36
P55978864_rev_001409,30
P55978864_rev_001219,37
P55978864_rev_001449,37
P55978864_rev_001165,37
P55978864_rev_001343,37
P55978864_rev_001183,37
P55978864_rev_001385,37
P55978864_rev_001453,37
P55978864_rev_001390,37
P55978864_rev_001241,37
P55978864_rev_001301,37
P55978864_rev_001397,37
P55978864_rev_001193,36
P55978864_rev_001145,37
P55978864_rev_001161,37
P55978864_rev_001031,37
P55978864_rev_001119,37
P55978864_rev_001185,37
P55978864_rev_001086,37
P55978864_rev_001351,37
P55978864_rev_001497,37
P55978864_rev_001141,37
P55978864_rev_001221,30
P55978864_rev_001211,5
P55978864_rev_001376,37
P55978864_rev_001337,37
P55978864_rev_001069,37
P55978864_rev_001191,36
P55978864_rev_001429,37
P55978864_rev_001049,36
P55978864_rev_001302,37
P55978864_rev_001389,37
P55978864_rev_001029,37
P55978864_rev_001070,36
P55978864_rev_001398,37
P55978864_rev_001170,37
P55978864_rev_001182,37
P55978864_rev_001056,36
P55978864_rev_001157,37
P55978864_rev_001123,37
P55978864_rev_001036,37
P55978864_rev_001489,37
P55978864_rev_001324,37
P55978864_rev_001233,37
P55978864_rev_001369,37
P55978864_rev_001401,37
P55978864_rev_001346,37
P55978864_rev_001263,37
P55978864_rev_001033,37
P55978864_rev_001340,37
P55978864_rev_001006,-1
P55978864_rev_001312,37
P55978864_rev_001239,37
P55978864_rev_001207,37
P55978864_rev_001120,36
P55978864_rev_001078,37
P55978864_rev_001300,37
P55978864_rev_001039,37
P55978864_rev_001382,37
P55978864_rev_001171,37
P55978864_rev_001098,37
P55978864_rev_001146,37
P55978864_rev_001274,37
P55978864_rev_001370,37
P55978864_rev_001147,37
P55978864_rev_001313,37
P55978864_rev_001316,37
P55978864_rev_001442,37
P55978864_rev_001197,37
P55978864_rev_001172,37
P55978864_rev_001158,37
P55978864_rev_001495,37
P55978864_rev_001085,36
P55978864_rev_001072,37
P55978864_rev_001081,37
P55978864_rev_001116,37
P55978864_rev_001043,37
P55978864_rev_001288,30
P55978864_rev_001289,37
P55978864_rev_001110,37
P55978864_rev_001218,37
P55978864_rev_001499,37
P55978864_rev_001297,-1
P55978864_rev_001030,30
P55978864_rev_001408,36
P55978864_rev_001206,37
P55978864_rev_001232,37
P55978864_rev_001124,37
P55978864_rev_001136,37
P55978864_rev_001046,30
P55978864_rev_001437,37
P55978864_rev_001364,36
P55978864_rev_001428,37
P55978864_rev_001003,37
P55978864_rev_001259,37
P55978864_rev_001359,36
P55978864_rev_001186,37
P55978864_rev_001439,36
P55978864_rev_001202,37
P55978864_rev_001084,37
P55978864_rev_001195,37
P55978864_rev_001373,-1
P55978864_rev_001018,37
P55978864_rev_001200,-1
P55978864_rev_001433,37
P55978864_rev_001235,37
P55978864_rev_001476,37
P55978864_rev_001075,37
P55978864_rev_001149,37
P55978864_rev_001461,37
P55978864_rev_001273,37
P55978864_rev_001152,37
P55978864_rev_001125,37
P55978864_rev_001282,-1
P55978864_rev_001061,36
P55978864_rev_001022,37
P55978864_rev_001212,37
P55978864_rev_001395,37
P55978864_rev_001108,37
P55978864_rev_001328,30
P55978864_rev_001130,37
P55978864_rev_001384,36
P55978864_rev_001068,36
P55978864_rev_001127,37
P55978864_rev_001223,37
P55978864_rev_001004,37
P55978864_rev_001361,-1
P55978864_rev_001308,37
P55978864_rev_001196,37
P55978864_rev_001088,37
P55978864_rev_001426,-1
P55978864_rev_001214,37
P55978864_rev_001270,37
P55978864_rev_001122,37
P55978864_rev_001087,37
P55978864_rev_001242,37
P55978864_rev_001213,37
P55978864_rev_001323,37
P55978864_rev_001380,37
P55978864_rev_001073,37
P55978864_rev_001230,37
P55978864_rev_001484,37
P55978864_rev_001160,-1
P55978864_rev_001176,37
P55978864_rev_001478,37
P55978864_rev_001310,37
P55978864_rev_001269,37
P55978864_rev_001294,37
P55978864_rev_001280,37
P55978864_rev_001246,37
P55978864_rev_001292,37
P55978864_rev_001421,37
P55978864_rev_001404,37
P55978864_rev_001027,5
P55978864_rev_001050,30
P55978864_rev_001225,37
P55978864_rev_001430,37
P55978864_rev_001411,36
P55978864_rev_001354,37
P55978864_rev_001019,30
P55978864_rev_001058,37
P55978864_rev_001234,37
P55978864_rev_001220,37
P55978864_rev_001440,5
P55978864_rev_001306,37
P55978864_rev_001392,-1
P55978864_rev_001210,37
P55978864_rev_001237,37
P55978864_rev_001117,37
P55978864_rev_001434,37
P55978864_rev_001448,37
P55978864_rev_001444,37
P463038_rev_001991,42
P55978864_rev_001623,5
P55978864_rev_001519,37
P463038_rev_001980,-1
P55978864_rev_001597,37
P55978864_rev_001908,30
P55978864_rev_001944,37
P463038_rev_001964,42
P55978864_rev_001926,37
P55978864_rev_001738,37
P55978864_rev_001887,5
P55978864_rev_001796,37
P55978864_rev_001558,37
P55978864_rev_001741,37
P55978864_rev_001533,37
P55978864_rev_001506,30
P55978864_rev_001947,37
P55978864_rev_001750,5
P463038_rev_001994,-1
P55978864_rev_001729,30
P55978864_rev_001562,37
P55978864_rev_001775,37
P55978864_rev_001934,30
P55978864_rev_001881,37
P55978864_rev_001768,37
P55978864_rev_001537,37
P55978864_rev_001866,37
P55978864_rev_001763,5
P463038_rev_001961,-1
P55978864_rev_001564,37
P55978864_rev_001707,37
P55978864_rev_001891,37
P55978864_rev_001572,37
P55978864_rev_001702,37
P55978864_rev_001621,37
P55978864_rev_001806,37
P55978864_rev_001708,37
P55978864_rev_001868,37
P55978864_rev_001898,-1
P55978864_rev_001924,-1
P55978864_rev_001503,37
P55978864_rev_001521,37
P55978864_rev_001550,37
P55978864_rev_001635,-1
P55978864_rev_001943,37
P463038_rev_001969,40
P55978864_rev_001720,37
P463038_rev_001978,-1
P55978864_rev_001646,37
P55978864_rev_001536,37
P55978864_rev_001645,37
P55978864_rev_001610,37
P55978864_rev_001872,36
P55978864_rev_001563,37
P55978864_rev_001786,37
P55978864_rev_001794,37
P55978864_rev_001821,30
P55978864_rev_001599,37
P55978864_rev_001848,37
P55978864_rev_001822,37
P55978864_rev_001878,36
P55978864_rev_001935,37
P55978864_rev_001906,36
P55978864_rev_001526,37
P55978864_rev_001799,5
P55978864_rev_001776,37
P55978864_rev_001624,37
P55978864_rev_001721,37
P55978864_rev_001701,37
P55978864_rev_001877,37
P55978864_rev_001820,37
P55978864_rev_001600,37
P55978864_rev_001940,30
P55978864_rev_001589,37
P55978864_rev_001809,36
P55978864_rev_001613,37
P55978864_rev_001676,37
P55978864_rev_001766,37
P55978864_rev_001512,37
P55978864_rev_001782,37
P55978864_rev_001895,37
P463038_rev_001979,-1
P55978864_rev_001747,37
P55978864_rev_001711,37
P55978864_rev_001917,30
P55978864_rev_001508,37
P463038_rev_001999,42
P55978864_rev_001652,37
P55978864_rev_001829,37
P55978864_rev_001952,37
P55978864_rev_001604,36
P55978864_rev_001804,5
P55978864_rev_001772,37
P55978864_rev_001954,37
P55978864_rev_001785,37
P55978864_rev_001631,37
P55978864_rev_001780,37
P55978864_rev_001761,30
P55978864_rev_001864,37
P55978864_rev_001781,-1
P55978864_rev_001936,37
P55978864_rev_001514,-1
P55978864_rev_001510,37
P55978864_rev_001666,37
P463038_rev_001970,-1
P55978864_rev_001737,37
P55978864_rev_001957,37
P463038_rev_001968,-1
P55978864_rev_001735,37
P55978864_rev_001654,37
P55978864_rev_001912,30
P55978864_rev_001568,37
P55978864_rev_001559,37
P55978864_rev_001811,36
P55978864_rev_001690,37
P55978864_rev_001922,37
P55978864_rev_001602,37
P55978864_rev_001517,37
P55978864_rev_001945,37
P55978864_rev_001578,37
P55978864_rev_001916,30
P55978864_rev_001581,37
P55978864_rev_001813,30
P55978864_rev_001831,37
P55978864_rev_001501,37
P463038_rev_001985,-1
P55978864_rev_001815,30
P55978864_rev_001551,37
P55978864_rev_001639,37
P55978864_rev_001837,37
P55978864_rev_001845,37
P55978864_rev_001699,37
P55978864_rev_001642,5
P55978864_rev_001675,37
P55978864_rev_001812,30
P55978864_rev_001770,5
P55978864_rev_001899,37
P55978864_rev_001534,37
P55978864_rev_001587,-1
P55978864_rev_001956,37
P55978864_rev_001547,30
P55978864_rev_001921,37
P55978864_rev_001836,37
P55978864_rev_001660,5
P55978864_rev_001879,30
P55978864_rev_001648,5
P55978864_rev_001686,37
P55978864_rev_001661,37
P55978864_rev_001609,37
P55978864_rev_001774,37
P55978864_rev_001894,5
P55978864_rev_001640,-1
P55978864_rev_001535,37
P55978864_rev_001549,37
P55978864_rev_001751,36
P55978864_rev_001584,37
P55978864_rev_001873,37
P55978864_rev_001678,37
P55978864_rev_001869,37
P55978864_rev_001658,36
P463038_rev_001990,-1
P463038_rev_001981,-1
P55978864_rev_001745,37
P55978864_rev_001893,37
P55978864_rev_001616,36
P55978864_rev_001930,37
P463038_rev_001998,-1
P55978864_rev_001679,37
P55978864_rev_001863,36
P55978864_rev_001871,30
P55978864_rev_001803,5
P55978864_rev_001886,5
P55978864_rev_001552,37
P463038_rev_001988,-1
P55978864_rev_001649,37
P463038_rev_001962,-1
P55978864_rev_001527,37
P55978864_rev_001824,30
P55978864_rev_001960,37
P55978864_rev_001632,37
P55978864_rev_001841,5
P55978864_rev_001783,37
P55978864_rev_001556,37
P55978864_rev_001693,37
P55978864_rev_001876,37
P55978864_rev_001923,37
P55978864_rev_001920,37
P55978864_rev_001826,37
P463038_rev_001996,42
P55978864_rev_001697,-1
P55978864_rev_001942,37
P55978864_rev_001852,37
P55978864_rev_001700,36
P55978864_rev_001523,37
P55978864_rev_001834,30
P55978864_rev_001684,36
P463038_rev_001974,42
P55978864_rev_001608,37
P55978864_rev_001612,37
P55978864_rev_001740,5
P55978864_rev_001807,36
P55978864_rev_001560,37
P55978864_rev_001637,36
P55978864_rev_001655,37
P463038_rev_001977,-1
P55978864_rev_001668,36
P55978864_rev_001696,37
P55978864_rev_001919,37
P55978864_rev_001805,36
P55978864_rev_001573,37
P55978864_rev_001582,37
P55978864_rev_001875,37
P55978864_rev_001593,37
P55978864_rev_001938,37
P55978864_rev_001790,37
P55978864_rev_001835,37
P55978864_rev_001692,37
P55978864_rev_001606,37
P55978864_rev_001853,37
P55978864_rev_001948,36
P55978864_rev_001902,30
P55978864_rev_001907,30
P55978864_rev_001605,37
P55978864_rev_001771,37
P55978864_rev_001865,36
P55978864_rev_001524,36
P55978864_rev_001719,-1
P55978864_rev_001932,36
P55978864_rev_001757,37
P55978864_rev_001680,30
P55978864_rev_001554,37
P55978864_rev_001913,37
P55978864_rev_001847,36
P55978864_rev_001762,37
P463038_rev_002000,39
P55978864_rev_001791,37
P55978864_rev_001703,37
P55978864_rev_001565,37
P55978864_rev_001669,37
P463038_rev_001965,-1
P55978864_rev_001683,37
P55978864_rev_001586,37
P55978864_rev_001713,37
P55978864_rev_001914,37
P55978864_rev_001828,37
P463038_rev_001995,42
P463038_rev_001992,42
P55978864_rev_001941,37
P55978864_rev_001949,37
P55978864_rev_001705,36
P55978864_rev_001673,37
P55978864_rev_001667,37
P55978864_rev_001779,37
P55978864_rev_001685,30
P55978864_rev_001814,37
P55978864_rev_001674,37
P55978864_rev_001843,37
P463038_rev_001966,42
P55978864_rev_001583,37
P55978864_rev_001724,-1
P55978864_rev_001670,37
P55978864_rev_001951,37
P463038_rev_001987,-1
P55978864_rev_001687,30
P55978864_rev_001958,30
P55978864_rev_001800,37
P55978864_rev_001638,37
P463038_rev_001997,42
P55978864_rev_001839,37
P55978864_rev_001592,37
P55978864_rev_001644,37
P55978864_rev_001620,37
P55978864_rev_001767,37
P55978864_rev_001665,37
P55978864_rev_001567,37
P55978864_rev_001653,37
P55978864_rev_001910,37
P55978864_rev_001795,37
P55978864_rev_001516,37
P55978864_rev_001931,-1
P55978864_rev_001656,37
P55978864_rev_001546,37
P55978864_rev_001754,37
P55978864_rev_001939,37
P463038_rev_001986,42
P55978864_rev_001882,5
P463038_rev_001971,-1
P55978864_rev_001904,36
P55978864_rev_001744,30
P55978864_rev_001927,37
P55978864_rev_001833,37
P55978864_rev_001555,37
P463038_rev_001993,-1
P55978864_rev_001629,37
P55978864_rev_001520,37
P55978864_rev_001590,5
P463038_rev_001967,-1
P55978864_rev_001585,37
P55978864_rev_001530,37
P55978864_rev_001823,-1
P55978864_rev_001846,37
P55978864_rev_001769,36
P55978864_rev_001748,5
P463038_rev_001984,42
P55978864_rev_001622,37
P55978864_rev_001598,37
P55978864_rev_001739,37
P55978864_rev_001905,37
P55978864_rev_001827,-1
P55978864_rev_001760,5
P55978864_rev_001709,37
P55978864_rev_001540,37
P55978864_rev_001712,37
P55978864_rev_001663,37
P55978864_rev_001929,30
P55978864_rev_001677,37
P55978864_rev_001778,37
P55978864_rev_001662,37
P55978864_rev_001544,36
P55978864_rev_001756,37
P55978864_rev_001861,37
P55978864_rev_001838,30
P55978864_rev_001682,37
P55978864_rev_001647,37
P55978864_rev_001591,36
P463038_rev_001972,42
P55978864_rev_001538,37
P55978864_rev_001723,30
P55978864_rev_001611,5
P55978864_rev_001706,36
P55978864_rev_001628,37
P55978864_rev_001801,37
P55978864_rev_001896,37
P55978864_rev_001688,37
P55978864_rev_001850,37
P55978864_rev_001743,37
P55978864_rev_001513,37
P55978864_rev_001730,37
P55978864_rev_001575,37
P463038_rev_001963,-1
P55978864_rev_001529,37
P55978864_rev_001840,37
P55978864_rev_001579,37
P55978864_rev_001792,37
P463038_rev_001975,-1
P55978864_rev_001617,37
P55978864_rev_001752,37
P55978864_rev_001736,37
P55978864_rev_001531,37
P55978864_rev_001542,37
P55978864_rev_001671,37
P463038_rev_001983,42
P55978864_rev_001543,37
P55978864_rev_001955,37
P55978864_rev_001798,5
P55978864_rev_001698,37
P55978864_rev_001851,37
P55978864_rev_001603,36
P463038_rev_001982,42
P55978864_rev_001959,37
P55978864_rev_001566,37
P55978864_rev_001717,37
P55978864_rev_001749,37
P463038_rev_001989,-1
P55978864_rev_001643,36
P55978864_rev_001615,37
P55978864_rev_001505,37
P55978864_rev_001722,37
P55978864_rev_001502,37
P55978864_rev_001569,36
P55978864_rev_001764,37
P55978864_rev_001755,37
P55978864_rev_001889,37
P55978864_rev_001946,37
P55978864_rev_001810,37
P55978864_rev_001825,37
P55978864_rev_001607,37
P55978864_rev_001681,30
P55978864_rev_001859,37
P55978864_rev_001897,37
P55978864_rev_001507,36
P55978864_rev_001817,36
P55978864_rev_001539,37
P55978864_rev_001509,37
P55978864_rev_001856,37
P55978864_rev_001925,37
P55978864_rev_001636,5
P55978864_rev_001574,37
P55978864_rev_001733,37
P55978864_rev_001532,30
P55978864_rev_001651,37
P55978864_rev_001595,37
P55978864_rev_001844,37
P55978864_rev_001802,37
P55978864_rev_001672,37
P55978864_rev_001765,36
P55978864_rev_001855,37
P55978864_rev_001633,37
P55978864_rev_001890,37
P55978864_rev_001695,37
P55978864_rev_001511,37
P55978864_rev_001627,-1
P55978864_rev_001641,37
P55978864_rev_001915,37
P55978864_rev_001909,37
P55978864_rev_001892,-1
P55978864_rev_001577,37
P55978864_rev_001504,37
P55978864_rev_001548,37
P55978864_rev_001557,37
P55978864_rev_001773,5
P55978864_rev_001867,37
P55978864_rev_001528,37
P55978864_rev_001900,37
P55978864_rev_001594,37
P55978864_rev_001742,37
P55978864_rev_001625,37
P55978864_rev_001788,37
P463038_rev_001976,-1
P55978864_rev_001614,37
P55978864_rev_001704,37
P55978864_rev_001710,37
P55978864_rev_001619,37
P55978864_rev_001793,37
P55978864_rev_001789,-1
P55978864_rev_001862,30
P55978864_rev_001857,37
P55978864_rev_001758,36
P55978864_rev_001734,37
P55978864_rev_001570,37
P55978864_rev_001553,-1
P55978864_rev_001515,5
P55978864_rev_001797,37
P55978864_rev_001525,37
P55978864_rev_001933,-1
P55978864_rev_001718,37
P55978864_rev_001726,37
P55978864_rev_001903,37
P55978864_rev_001659,37
P55978864_rev_001689,37
P55978864_rev_001664,37
P55978864_rev_001832,36
P55978864_rev_001545,37
P55978864_rev_001576,30
P55978864_rev_001884,37
P55978864_rev_001854,37
P55978864_rev_001746,37
P55978864_rev_001694,37
P55978864_rev_001819,37
P55978864_rev_001725,37
P55978864_rev_001937,-1
P55978864_rev_001885,36
P55978864_rev_001727,-1
P55978864_rev_001880,37
P55978864_rev_001842,37
P55978864_rev_001808,36
P55978864_rev_001601,37
P55978864_rev_001950,37
P55978864_rev_001561,37
